Model,TBS2104
Firmware Version,v1.26.0

Point Format,Y,,,
-7.6256e-02,34.9688,35.3906,-0.046875,149.658
-7.6248e-02,35.1094,35.3789,-0.0507813,149.697
-7.6240e-02,35.0781,35.5273,-0.05,149.639
-7.6232e-02,35.1367,35.5625,-0.0382813,149.736
-7.6224e-02,35.457,35.8398,-0.0492188,149.697
-7.6216e-02,35.5078,35.8945,-0.0507813,149.619
-7.6208e-02,35.4453,35.8906,-0.0375,149.687
-7.6200e-02,35.6211,36.1055,-0.0539063,149.775
-7.6192e-02,35.3633,35.8398,-0.0398438,149.687
-7.6184e-02,35.5156,35.8438,-0.0472656,149.678
-7.6176e-02,35.6094,35.8633,-0.0121094,149.658
-7.6168e-02,35.6211,35.9961,-0.0492188,149.658
-7.6160e-02,35.7344,36.1992,-0.040625,149.629
-7.6152e-02,35.8438,36.3594,-0.0179688,149.629
-7.6144e-02,35.8789,36.3867,-0.0539063,149.736
-7.6136e-02,35.9844,36.3789,-0.0410156,149.434
-7.6128e-02,35.8164,36.2305,-0.0421875,149.59
-7.6120e-02,35.8398,36.375,-0.0136719,149.697
-7.6112e-02,35.832,36.3711,-0.0238281,149.736
-7.6104e-02,35.8945,36.3945,-0.0425781,149.775
-7.6096e-02,36.125,36.6133,-0.0289063,149.697
-7.6088e-02,36.1445,36.6289,-0.0285156,149.766
-7.6080e-02,36.1523,36.6797,-0.0648438,149.736
-7.6072e-02,36.2891,36.6406,-0.0464844,149.736
-7.6064e-02,36.1367,36.5469,-0.0351563,149.561
-7.6056e-02,36.0781,36.5391,-0.0558594,149.59
-7.6048e-02,36.3281,36.6953,-0.040625,149.668
-7.6040e-02,36.2812,36.8125,-0.0601563,149.746
-7.6032e-02,36.3828,36.8906,-0.0320313,149.736
-7.6024e-02,36.3711,36.9375,-0.0511719,149.736
-7.6016e-02,36.4727,36.9375,-0.0402344,149.736
-7.6008e-02,36.4883,36.9023,-0.0382813,149.658
-7.6000e-02,36.3945,36.8672,-0.0535156,149.619
-7.5992e-02,36.4219,36.8828,-0.0390625,149.668
-7.5984e-02,36.4844,36.875,-0.0359375,149.707
-7.5976e-02,36.5625,36.9883,-0.053125,149.746
-7.5968e-02,36.6719,37.1523,-0.0335938,149.561
-7.5960e-02,36.7617,37.2109,-0.065625,149.648
-7.5952e-02,36.8945,37.1367,-0.0292969,149.893
-7.5944e-02,36.8789,37.168,-0.0441406,149.697
-7.5936e-02,36.6836,37.125,-0.0515625,149.687
-7.5928e-02,36.8203,37.1172,-0.05625,149.707
-7.5920e-02,36.8516,37.2891,-0.03125,149.629
-7.5912e-02,36.8359,37.1484,-0.0160156,149.893
-7.5904e-02,36.9102,37.4219,-0.0519531,149.697
-7.5896e-02,36.9258,37.3438,-0.0320313,149.814
-7.5888e-02,36.8945,37.3984,-0.0296875,149.746
-7.5880e-02,37.0938,37.3945,-0.053125,149.658
-7.5872e-02,36.875,37.3711,-0.0328125,149.697
-7.5864e-02,37.125,37.3984,-0.0179688,149.619
-7.5856e-02,36.8789,37.4219,-0.0640625,149.678
-7.5848e-02,36.9062,37.5039,-0.0289063,149.717
-7.5840e-02,37.125,37.6289,-0.0546875,149.775
-7.5832e-02,37.125,37.5586,-0.0539063,149.697
-7.5824e-02,37.1602,37.625,-0.040625,149.395
-7.5816e-02,37.1289,37.5898,-0.0339844,149.736
-7.5808e-02,37.1172,37.375,-0.0625,149.629
-7.5800e-02,37.1094,37.5625,-0.040625,149.736
-7.5792e-02,37.1172,37.6211,-0.0320313,149.541
-7.5784e-02,37.1484,37.6172,-0.0386719,149.697
-7.5776e-02,37.2188,37.8438,-0.059375,149.766
-7.5768e-02,37.3984,37.6562,-0.0199219,149.365
-7.5760e-02,37.3672,37.8867,-0.0429688,149.795
-7.5752e-02,37.3867,37.8281,-0.0644531,150.029
-7.5744e-02,37.2734,37.8086,-0.0558594,149.814
-7.5736e-02,37.3125,37.7969,-0.0582031,149.814
-7.5728e-02,37.3672,37.8203,-0.0570313,149.736
-7.5720e-02,37.3711,37.7266,-0.0332031,149.678
-7.5712e-02,37.5352,37.8828,-0.0324219,149.58
-7.5704e-02,37.3633,37.9414,-0.0257813,149.687
-7.5696e-02,37.5547,37.8945,-0.0550781,149.678
-7.5688e-02,37.5742,37.9297,-0.0414063,149.697
-7.5680e-02,37.3711,37.8945,-0.0164063,149.697
-7.5672e-02,37.3828,37.8789,-0.0308594,149.678
-7.5664e-02,37.5195,37.9062,-0.0464844,149.736
-7.5656e-02,37.5625,37.9844,-0.0496094,149.736
-7.5648e-02,37.7109,38.0781,-0.0136719,149.57
-7.5640e-02,37.6172,38.1562,-0.0421875,149.639
-7.5632e-02,37.6758,38.1406,-0.0636719,149.697
-7.5624e-02,37.6445,38.1719,-0.0144531,149.6
-7.5616e-02,37.6406,38.1094,-0.0550781,149.727
-7.5608e-02,37.5898,38.125,-0.0296875,149.658
-7.5600e-02,37.8359,38.125,-0.0625,149.668
-7.5592e-02,37.7109,38.3398,-0.0183594,149.736
-7.5584e-02,37.8359,38.3555,-0.0558594,149.697
-7.5576e-02,37.8789,38.3867,-0.0277344,149.668
-7.5568e-02,37.8789,38.3633,-0.0535156,149.57
-7.5560e-02,37.9258,38.3867,-0.0441406,149.355
-7.5552e-02,37.8906,38.3164,-0.0585938,149.736
-7.5544e-02,37.8672,38.3789,-0.0480469,149.658
-7.5536e-02,37.8594,38.3438,-0.0550781,149.785
-7.5528e-02,37.9023,38.4336,-0.0210938,149.668
-7.5520e-02,38.1445,38.6289,-0.0335938,149.736
-7.5512e-02,38.125,38.4648,-0.0414063,149.629
-7.5504e-02,38.125,38.6289,-0.0214844,149.609
-7.5496e-02,38.0938,38.6445,-0.0269531,149.59
-7.5488e-02,38.125,38.3867,-0.0621094,149.736
-7.5480e-02,38.125,38.5508,-0.0371094,149.775
-7.5472e-02,38.1367,38.6172,-0.0359375,149.736
-7.5464e-02,38.0781,38.6328,-0.05625,149.59
-7.5456e-02,38.1602,38.6445,-0.0128906,149.727
-7.5448e-02,38.2148,38.6367,-0.0441406,149.658
-7.5440e-02,38.3438,38.7695,-0.0367188,149.697
-7.5432e-02,38.25,38.8477,-0.0421875,149.707
-7.5424e-02,38.2695,38.6523,-0.0390625,149.805
-7.5416e-02,38.1797,38.7578,-0.03125,149.678
-7.5408e-02,38.2148,38.832,-0.0550781,149.678
-7.5400e-02,38.1406,38.6719,-0.0445313,149.707
-7.5392e-02,38.3711,38.8828,-0.034375,149.736
-7.5384e-02,38.457,38.8594,-0.0261719,149.629
-7.5376e-02,38.4102,38.8672,-0.0578125,149.775
-7.5368e-02,38.5234,38.875,-0.0496094,149.639
-7.5360e-02,38.3672,38.8711,-0.0246094,149.687
-7.5352e-02,38.3438,38.8711,-0.0378906,149.697
-7.5344e-02,38.3867,38.793,-0.0183594,149.775
-7.5336e-02,38.4102,38.8633,-0.0871094,149.629
-7.5328e-02,38.4727,38.9258,-0.0390625,149.805
-7.5320e-02,38.4414,39.0312,-0.0273438,149.697
-7.5312e-02,38.6328,39.0156,-0.0441406,149.766
-7.5304e-02,38.6055,39.0938,-0.0535156,149.736
-7.5296e-02,38.5586,39,-0.0480469,149.678
-7.5288e-02,38.5273,38.9531,-0.0367188,149.697
-7.5280e-02,38.4492,38.9883,-0.0320313,149.59
-7.5272e-02,38.5859,39.0781,-0.0105469,149.629
-7.5264e-02,38.6523,39.1172,-0.0597656,149.639
-7.5256e-02,38.6172,39.1289,-0.0328125,149.834
-7.5248e-02,38.6406,38.9102,-0.0355469,149.678
-7.5240e-02,38.6328,39.1992,-0.0398438,149.697
-7.5232e-02,38.5977,39.125,-0.0511719,149.775
-7.5224e-02,38.5977,39.1094,-0.0738281,149.697
-7.5216e-02,38.6523,39.1406,-0.0503906,149.736
-7.5208e-02,38.5938,39.1328,-0.0507813,149.844
-7.5200e-02,38.6602,39.1328,-0.0445313,149.697
-7.5192e-02,38.8281,39.168,-0.0613281,149.648
-7.5184e-02,38.668,39.1406,-0.0617188,149.668
-7.5176e-02,38.8281,39.2695,-0.0542969,149.687
-7.5168e-02,38.7227,39.1406,-0.0605469,149.727
-7.5160e-02,38.6641,39.207,-0.0503906,149.854
-7.5152e-02,38.6602,39.3164,-0.0171875,149.795
-7.5144e-02,38.7969,39.1602,-0.0449219,149.697
-7.5136e-02,38.7148,39.2656,-0.0570313,149.805
-7.5128e-02,38.7422,39.2812,-0.0628906,149.775
-7.5120e-02,38.8633,39.3789,-0.0589844,149.678
-7.5112e-02,38.8789,39.3398,-0.0414063,149.775
-7.5104e-02,38.7305,39.1719,-0.0558594,149.775
-7.5096e-02,38.707,39.1875,-0.046875,149.629
-7.5088e-02,38.8516,39.2812,-0.0683594,149.727
-7.5080e-02,38.8008,39.3633,-0.0382813,149.609
-7.5072e-02,38.7852,39.4062,-0.0355469,149.668
-7.5064e-02,38.9023,39.3633,-0.0527344,149.678
-7.5056e-02,38.7227,39.3828,-0.0480469,149.482
-7.5048e-02,38.9141,39.2695,-0.0367188,149.736
-7.5040e-02,38.8789,39.3672,-0.0492188,149.775
-7.5032e-02,38.8086,39.3672,-0.0480469,149.678
-7.5024e-02,38.8672,39.293,-0.0304688,149.766
-7.5016e-02,38.7305,39.3906,-0.0480469,149.941
-7.5008e-02,38.8555,39.2539,-0.0183594,149.668
-7.5000e-02,38.7578,39.3477,-0.0371094,149.854
-7.4992e-02,38.707,39.3555,-0.0105469,149.658
-7.4984e-02,38.8945,39.25,-0.028125,149.775
-7.4976e-02,38.8672,39.3008,-0.0460938,149.736
-7.4968e-02,38.8789,39.3555,-0.0414063,149.697
-7.4960e-02,38.75,39.3594,-0.0507813,149.619
-7.4952e-02,38.8945,39.3398,-0.0269531,149.854
-7.4944e-02,38.8828,39.1797,-0.046875,149.473
-7.4936e-02,38.875,39.3711,-0.0441406,149.717
-7.4928e-02,38.8672,39.3008,-0.0488281,149.717
-7.4920e-02,38.8633,39.2852,-0.0675781,149.58
-7.4912e-02,38.8359,39.375,-0.05625,149.658
-7.4904e-02,38.8672,39.4102,-0.0453125,149.697
-7.4896e-02,38.8945,39.2578,-0.0503906,149.697
-7.4888e-02,38.8242,39.3867,-0.03125,149.736
-7.4880e-02,38.8672,39.2305,-0.0628906,149.658
-7.4872e-02,38.8672,39.375,-0.053125,149.658
-7.4864e-02,38.832,39.2188,-0.0566406,149.687
-7.4856e-02,38.8594,39.2617,-0.0402344,149.697
-7.4848e-02,38.8516,39.3672,-0.040625,149.707
-7.4840e-02,38.8633,39.1641,-0.0613281,149.668
-7.4832e-02,38.8789,39.3672,-0.0574219,149.668
-7.4824e-02,38.8359,39.3398,-0.0335938,149.678
-7.4816e-02,38.8789,39.1914,-0.0445313,149.697
-7.4808e-02,38.7422,39.2539,-0.0257813,149.707
-7.4800e-02,38.8672,39.1562,-0.040625,149.736
-7.4792e-02,38.7773,39.3242,-0.0554688,149.678
-7.4784e-02,38.8594,39.2148,-0.0394531,149.707
-7.4776e-02,38.9023,39.1914,-0.0390625,149.707
-7.4768e-02,38.8516,39.2852,-0.0660156,149.609
-7.4760e-02,38.8633,39.2227,-0.0183594,149.775
-7.4752e-02,38.8789,39.2383,-0.021875,149.648
-7.4744e-02,38.8086,39.375,-0.0332031,149.736
-7.4736e-02,38.793,39.3555,-0.0378906,149.697
-7.4728e-02,38.8633,39.2969,-0.0585938,149.736
-7.4720e-02,38.8555,39.168,-0.0632813,149.736
-7.4712e-02,38.7109,39.2305,-0.0515625,149.756
-7.4704e-02,38.8672,39.3555,-0.0535156,149.678
-7.4696e-02,38.7812,39.2656,-0.0542969,149.814
-7.4688e-02,38.8672,39.3477,-0.0589844,149.775
-7.4680e-02,38.8672,39.3008,-0.0460938,149.766
-7.4672e-02,38.8125,39.2969,-0.03125,149.854
-7.4664e-02,38.707,39.2891,-0.0324219,149.639
-7.4656e-02,38.8398,39.2344,-0.0476563,149.727
-7.4648e-02,38.832,39.2383,-0.0613281,149.619
-7.4640e-02,38.8477,39.2539,-0.0382813,149.658
-7.4632e-02,38.832,39.2852,-0.0335938,149.697
-7.4624e-02,38.8789,39.3555,-0.0300781,149.746
-7.4616e-02,38.6992,39.207,-0.0503906,149.717
-7.4608e-02,38.8672,39.2891,-0.0464844,149.697
-7.4600e-02,38.7578,39.1719,-0.0566406,149.687
-7.4592e-02,38.7148,39.1562,-0.0378906,149.854
-7.4584e-02,38.8555,39.1719,-0.0601563,149.736
-7.4576e-02,38.8125,39.2461,-0.0296875,149.639
-7.4568e-02,38.7852,39.207,-0.0523438,149.873
-7.4560e-02,38.8242,39.2266,-0.0492188,150.029
-7.4552e-02,38.8633,39.3672,-0.0710938,149.609
-7.4544e-02,38.8984,39.2852,-0.0234375,149.736
-7.4536e-02,38.8789,39.2227,-0.028125,149.775
-7.4528e-02,38.8594,39.2695,-0.0574219,149.59
-7.4520e-02,38.7695,39.3594,-0.0390625,149.854
-7.4512e-02,38.8516,39.207,-0.0640625,149.736
-7.4504e-02,38.8047,39.2344,-0.0375,149.736
-7.4496e-02,38.7734,39.1875,-0.0679688,149.746
-7.4488e-02,38.75,39.2344,-0.0464844,149.59
-7.4480e-02,38.8789,39.1641,-0.0769531,149.756
-7.4472e-02,38.6992,39.2461,-0.0523438,149.687
-7.4464e-02,38.8594,39.1953,-0.034375,149.736
-7.4456e-02,38.6484,39.1797,-0.0308594,149.814
-7.4448e-02,38.7383,39.168,-0.0449219,149.463
-7.4440e-02,38.7734,39.1328,-0.0296875,149.561
-7.4432e-02,38.8633,39.1484,-0.04375,149.697
-7.4424e-02,38.7422,39.1406,-0.0621094,149.707
-7.4416e-02,38.6406,39.2422,-0.0375,149.805
-7.4408e-02,38.6562,39.1445,-0.0367188,149.658
-7.4400e-02,38.6758,39.1719,-0.0425781,149.697
-7.4392e-02,38.6562,39.1602,-0.0433594,149.736
-7.4384e-02,38.7305,39.1992,-0.0386719,149.668
-7.4376e-02,38.75,39.2227,-0.0324219,149.648
-7.4368e-02,38.6836,39.1992,-0.0542969,149.912
-7.4360e-02,38.6797,39.1367,-0.0171875,149.687
-7.4352e-02,38.6641,39.1523,-0.0628906,149.727
-7.4344e-02,38.6445,39.1797,-0.05625,149.717
-7.4336e-02,38.6406,39.1484,-0.0546875,149.697
-7.4328e-02,38.6094,39.1445,-0.0476563,149.814
-7.4320e-02,38.7266,39.1797,-0.0371094,149.736
-7.4312e-02,38.6289,39.1719,-0.0414063,149.854
-7.4304e-02,38.6367,39.1445,-0.0320313,149.756
-7.4296e-02,38.6367,39.1367,-0.0355469,149.375
-7.4288e-02,38.6211,39.1289,-0.0578125,149.775
-7.4280e-02,38.6367,39.125,-0.0539063,150.234
-7.4272e-02,38.6523,39.1523,-0.0636719,149.658
-7.4264e-02,38.6367,39.0234,-0.0425781,149.678
-7.4256e-02,38.6328,39.1367,-0.021875,149.658
-7.4248e-02,38.6406,39.1836,-0.0519531,149.668
-7.4240e-02,38.6094,38.957,-0.0335938,149.736
-7.4232e-02,38.5117,39.0625,-0.0621094,149.707
-7.4224e-02,38.543,38.9688,-0.0515625,149.648
-7.4216e-02,38.4414,38.9414,-0.0398438,149.658
-7.4208e-02,38.4609,38.9336,-0.0117188,149.6
-7.4200e-02,38.4766,38.8867,-0.0535156,149.697
-7.4192e-02,38.5117,38.8906,-0.0507813,149.697
-7.4184e-02,38.4336,38.8945,-0.0425781,149.785
-7.4176e-02,38.4492,38.8789,-0.0429688,149.941
-7.4168e-02,38.3906,38.8555,-0.0546875,149.854
-7.4160e-02,38.375,38.832,-0.0675781,149.736
-7.4152e-02,38.4414,38.8438,-0.0675781,149.629
-7.4144e-02,38.4805,38.8789,-0.0421875,149.551
-7.4136e-02,38.4102,38.8945,-0.0242188,149.561
-7.4128e-02,38.375,38.7578,-0.0378906,149.6
-7.4120e-02,38.3945,38.9258,-0.0421875,149.619
-7.4112e-02,38.2656,38.8359,-0.0460938,149.697
-7.4104e-02,38.3125,38.8047,-0.0542969,149.668
-7.4096e-02,38.1992,38.6328,-0.0371094,149.658
-7.4088e-02,38.2227,38.6445,-0.065625,149.687
-7.4080e-02,38.3008,38.7031,-0.0507813,149.697
-7.4072e-02,38.2383,38.7734,-0.0296875,149.785
-7.4064e-02,38.2578,38.8203,-0.0507813,149.648
-7.4056e-02,38.1875,38.6953,-0.0433594,149.736
-7.4048e-02,38.1445,38.6172,-0.0351563,149.619
-7.4040e-02,38.1328,38.5938,-0.0472656,149.736
-7.4032e-02,38.125,38.5,-0.059375,149.883
-7.4024e-02,38.1523,38.6289,-0.0472656,149.697
-7.4016e-02,38.1445,38.6406,-0.059375,149.736
-7.4008e-02,38.1602,38.6328,-0.0558594,149.814
-7.4000e-02,38.0078,38.6562,-0.0625,149.668
-7.3992e-02,38,38.4219,-0.065625,149.697
-7.3984e-02,37.9102,38.3867,-0.0199219,149.697
-7.3976e-02,37.8789,38.3984,-0.0214844,149.775
-7.3968e-02,37.8789,38.4062,-0.0257813,149.756
-7.3960e-02,37.8633,38.3672,-0.0667969,150.107
-7.3952e-02,37.9727,38.4727,-0.0449219,149.658
-7.3944e-02,37.9102,38.4102,-0.0414063,149.697
-7.3936e-02,37.9102,38.3711,-0.0542969,149.736
-7.3928e-02,37.9062,38.4336,-0.0515625,149.736
-7.3920e-02,37.9102,38.1484,-0.0476563,149.639
-7.3912e-02,37.6719,38.1523,-0.0375,149.678
-7.3904e-02,37.6953,38.1992,-0.0417969,149.697
-7.3896e-02,37.6797,38.2266,-0.0550781,149.678
-7.3888e-02,37.7539,38.2109,-0.0613281,149.687
-7.3880e-02,37.8672,38.3789,-0.0570313,149.658
-7.3872e-02,37.7305,38.1836,-0.0300781,149.697
-7.3864e-02,37.6797,38.1406,-0.0589844,149.687
-7.3856e-02,37.6055,37.8828,-0.0398438,149.6
-7.3848e-02,37.5977,37.9102,-0.0597656,149.668
-7.3840e-02,37.543,37.8945,-0.0496094,149.59
-7.3832e-02,37.5352,37.9102,-0.0640625,150.02
-7.3824e-02,37.4805,38.0195,-0.0621094,149.727
-7.3816e-02,37.5,37.9727,-0.0621094,149.648
-7.3808e-02,37.625,37.9102,-0.0285156,149.756
-7.3800e-02,37.4531,37.8789,-0.0566406,149.727
-7.3792e-02,37.3633,37.6992,-0.0570313,149.561
-7.3784e-02,37.1602,37.7422,-0.0449219,149.463
-7.3776e-02,37.293,37.6797,-0.0632813,150
-7.3768e-02,37.2227,37.6641,-0.0449219,149.814
-7.3760e-02,37.3203,37.7148,-0.0542969,149.727
-7.3752e-02,37.2539,37.7188,-0.0390625,149.629
-7.3744e-02,37.1641,37.6523,-0.04375,149.736
-7.3736e-02,37.2422,37.6797,-0.0375,149.775
-7.3728e-02,36.9297,37.3672,-0.0242188,149.697
-7.3720e-02,36.8789,37.4023,-0.059375,149.727
-7.3712e-02,36.9688,37.3633,-0.0386719,149.736
-7.3704e-02,36.8672,37.3438,-0.0300781,149.668
-7.3696e-02,36.9688,37.3945,-0.0375,149.561
-7.3688e-02,36.9102,37.3867,-0.0550781,149.629
-7.3680e-02,36.9805,37.3945,-0.0363281,149.727
-7.3672e-02,36.9102,37.3203,-0.04375,149.932
-7.3664e-02,36.5977,37.125,-0.0359375,149.697
-7.3656e-02,36.6484,37.125,-0.0179688,149.707
-7.3648e-02,36.6211,36.9883,-0.0242188,149.736
-7.3640e-02,36.6289,37.0156,-0.0613281,149.678
-7.3632e-02,36.625,37.1367,-0.025,149.707
-7.3624e-02,36.5117,36.957,-0.065625,149.697
-7.3616e-02,36.543,37,-0.05625,149.795
-7.3608e-02,36.5391,36.9375,-0.0191406,149.736
-7.3600e-02,36.3672,36.7578,-0.0234375,149.678
-7.3592e-02,36.2383,36.7148,-0.0378906,149.775
-7.3584e-02,36.1367,36.6328,-0.0511719,149.717
-7.3576e-02,36.1289,36.6367,-0.0355469,149.697
-7.3568e-02,36.3711,36.7188,-0.0207031,149.736
-7.3560e-02,36.293,36.7383,-0.0257813,149.736
-7.3552e-02,36.1367,36.6836,-0.0414063,149.648
-7.3544e-02,36.2656,36.5156,-0.040625,149.639
-7.3536e-02,35.8711,36.3047,-0.0386719,149.697
-7.3528e-02,35.8789,36.25,-0.0648438,149.727
-7.3520e-02,35.6641,36.1797,-0.0351563,149.736
-7.3512e-02,35.8789,36.1211,-0.0492188,149.736
-7.3504e-02,35.8945,36.3672,-0.0445313,149.736
-7.3496e-02,35.8945,36.2461,-0.0609375,149.697
-7.3488e-02,35.8867,36.2422,-0.0539063,149.736
-7.3480e-02,35.7031,36.2539,-0.0535156,149.775
-7.3472e-02,35.6133,35.9922,-0.04375,149.805
-7.3464e-02,35.5117,35.8477,-0.0519531,149.746
-7.3456e-02,35.4414,35.8672,-0.0414063,149.678
-7.3448e-02,35.3594,35.7305,-0.0660156,149.678
-7.3440e-02,35.5195,35.9531,-0.05625,149.775
-7.3432e-02,35.5117,35.8945,-0.0753906,149.658
-7.3424e-02,35.4648,35.8789,-0.0234375,149.697
-7.3416e-02,35.3555,35.7461,-0.0480469,149.697
-7.3408e-02,35.1211,35.4141,-0.0699219,149.629
-7.3400e-02,35.0195,35.4023,-0.0429688,149.736
-7.3392e-02,34.9883,35.3672,-0.0269531,149.697
-7.3384e-02,34.8789,35.3555,-0.0621094,149.727
-7.3376e-02,35.1836,35.4648,-0.0257813,149.746
-7.3368e-02,34.9688,35.4648,-0.021875,149.619
-7.3360e-02,34.9414,35.4219,-0.0289063,149.727
-7.3352e-02,34.8945,35.332,-0.0304688,149.648
-7.3344e-02,34.6016,35.125,-0.015625,149.727
-7.3336e-02,34.6094,34.957,-0.0398438,149.697
-7.3328e-02,34.6094,34.9102,-0.0492188,149.697
-7.3320e-02,34.4922,34.8789,-0.0414063,149.619
-7.3312e-02,34.6211,35,-0.0582031,149.678
-7.3304e-02,34.4922,35.0352,-0.0632813,149.687
-7.3296e-02,34.4961,34.9414,-0.0425781,149.746
-7.3288e-02,34.3984,34.9102,-0.0464844,149.678
-7.3280e-02,34.1172,34.625,-0.0347656,149.736
-7.3272e-02,34.0938,34.5703,-0.0542969,149.668
-7.3264e-02,34.1094,34.6016,-0.0566406,149.629
-7.3256e-02,33.8789,34.3555,-0.0265625,149.697
-7.3248e-02,34.1797,34.6836,-0.0515625,149.717
-7.3240e-02,34.1719,34.4961,-0.0285156,149.697
-7.3232e-02,34.1094,34.5586,-0.00585938,149.814
-7.3224e-02,33.9805,34.4766,-0.0445313,149.687
-7.3216e-02,33.7344,34.1211,-0.0441406,149.736
-7.3208e-02,33.6367,34.1016,-0.05,149.785
-7.3200e-02,33.6211,34.1328,-0.0597656,149.648
-7.3192e-02,33.543,34.1328,-0.0199219,149.736
-7.3184e-02,33.7305,34.1523,-0.0429688,149.893
-7.3176e-02,33.6797,34.1719,-0.0402344,149.736
-7.3168e-02,33.6445,34.1445,-0.0738281,149.668
-7.3160e-02,33.5508,34.0781,-0.0503906,149.736
-7.3152e-02,33.3242,33.8398,-0.0476563,149.883
-7.3144e-02,33.1484,33.6172,-0.0539063,149.697
-7.3136e-02,33.2734,33.6172,-0.0371094,149.775
-7.3128e-02,33.0977,33.6016,-0.0453125,149.619
-7.3120e-02,33.2344,33.7344,-0.0460938,149.59
-7.3112e-02,33.25,33.7734,-0.0734375,149.639
-7.3104e-02,33.2031,33.6484,-0.0484375,149.775
-7.3096e-02,32.9766,33.6797,-0.04375,149.697
-7.3088e-02,32.8789,33.3711,-0.0640625,149.697
-7.3080e-02,32.8438,33.332,-0.0484375,149.697
-7.3072e-02,32.8008,33.2578,-0.0269531,149.736
-7.3064e-02,32.7188,33.1172,-0.0308594,149.619
-7.3056e-02,32.875,33.3789,-0.0398438,149.834
-7.3048e-02,32.8672,33.2422,-0.0410156,149.482
-7.3040e-02,32.7617,33.2305,-0.040625,149.736
-7.3032e-02,32.6875,33.1367,-0.0304688,149.678
-7.3024e-02,32.457,32.8633,-0.040625,149.746
-7.3016e-02,32.3945,32.8359,-0.0382813,149.863
-7.3008e-02,32.3711,32.7227,-0.0433594,149.648
-7.3000e-02,32.2148,32.6641,-0.0550781,149.687
-7.2992e-02,32.4375,32.9102,-0.0511719,149.59
-7.2984e-02,32.418,32.9062,-0.0496094,149.775
-7.2976e-02,32.2891,32.7422,-0.0707031,149.687
-7.2968e-02,32.1523,32.6992,-0.0515625,149.922
-7.2960e-02,32.0938,32.4648,-0.0367188,149.717
-7.2952e-02,31.875,32.375,-0.0589844,149.687
-7.2944e-02,31.9219,32.375,-0.0410156,149.629
-7.2936e-02,31.8594,32.3516,-0.0390625,149.687
-7.2928e-02,31.9258,32.4531,-0.0804688,149.697
-7.2920e-02,31.9102,32.3711,-0.04375,149.736
-7.2912e-02,31.8867,32.2812,-0.0488281,149.658
-7.2904e-02,31.8945,32.1914,-0.0472656,149.775
-7.2896e-02,31.6094,31.9727,-0.0511719,149.756
-7.2888e-02,31.457,31.9258,-0.0527344,149.658
-7.2880e-02,31.4336,31.8906,-0.0578125,149.57
-7.2872e-02,31.3867,31.8438,-0.0464844,149.717
-7.2864e-02,31.543,31.957,-0.0289063,149.6
-7.2856e-02,31.4961,31.8789,-0.0558594,149.785
-7.2848e-02,31.3828,31.8359,-0.0421875,149.814
-7.2840e-02,31.2617,31.8438,-0.0566406,149.678
-7.2832e-02,31.1211,31.4883,-0.0304688,149.678
-7.2824e-02,31.0508,31.3828,-0.0414063,149.619
-7.2816e-02,30.9258,31.3945,-0.084375,149.932
-7.2808e-02,30.8711,31.3945,-0.0539063,149.6
-7.2800e-02,31.1562,31.6289,-0.0261719,149.658
-7.2792e-02,30.9961,31.5078,-0.0578125,149.619
-7.2784e-02,30.9531,31.4414,-0.0632813,149.697
-7.2776e-02,30.9258,31.3086,-0.0617188,149.736
-7.2768e-02,30.5898,31.0742,-0.0359375,149.697
-7.2760e-02,30.6289,30.9414,-0.0429688,149.854
-7.2752e-02,30.5781,31.0039,-0.03125,149.736
-7.2744e-02,30.3867,30.8516,-0.0515625,149.697
-7.2736e-02,30.6367,31.0234,-0.0324219,149.687
-7.2728e-02,30.5391,31.125,-0.0265625,149.561
-7.2720e-02,30.4727,31.0508,-0.0574219,149.639
-7.2712e-02,30.3867,30.8008,-0.0371094,149.512
-7.2704e-02,30.125,30.6172,-0.0289063,149.551
-7.2696e-02,30.1211,30.5664,-0.0367188,149.756
-7.2688e-02,29.9883,30.3867,-0.0300781,149.697
-7.2680e-02,29.8945,30.4062,-0.0503906,149.814
-7.2672e-02,30.1992,30.6367,-0.0554688,149.697
-7.2664e-02,29.9883,30.5273,-0.0390625,149.658
-7.2656e-02,29.9727,30.4492,-0.0375,149.668
-7.2648e-02,29.9766,30.4102,-0.0429688,149.57
-7.2640e-02,29.6133,30.0078,-0.0550781,149.58
-7.2632e-02,29.6406,30.0977,-0.0621094,149.697
-7.2624e-02,29.5508,29.9727,-0.0347656,149.775
-7.2616e-02,29.5078,29.8945,-0.05625,149.58
-7.2608e-02,29.6875,29.9883,-0.0800781,149.727
-7.2600e-02,29.6055,30.1016,-0.0425781,149.551
-7.2592e-02,29.4805,29.9414,-0.0390625,149.697
-7.2584e-02,29.4102,29.9102,-0.05625,149.697
-7.2576e-02,29.1367,29.6094,-0.05625,149.668
-7.2568e-02,29.1562,29.6328,-0.0480469,149.707
-7.2560e-02,29.125,29.5156,-0.0683594,149.59
-7.2552e-02,29.0664,29.4492,-0.0484375,149.775
-7.2544e-02,29.1562,29.6406,-0.0488281,149.736
-7.2536e-02,29.2148,29.4922,-0.0242188,149.658
-7.2528e-02,29.0039,29.5156,-0.0625,149.707
-7.2520e-02,29.0312,29.4375,-0.0550781,149.687
-7.2512e-02,28.6016,29.1211,-0.0445313,149.473
-7.2504e-02,28.5859,28.9766,-0.0402344,149.736
-7.2496e-02,28.5156,28.8672,-0.0472656,149.658
