Model,TBS2104
Firmware Version,v1.26.0

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,8e-06,,,
Filter Frequency,1e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,20,20,10,100
Vertical Units,V,V,A,V
Vertical Offset,0,0,0,0
Vertical Scale,20,20,5,50
Label,,,,
TIME,CH1,CH2,CH3,CH4
4.4640e-03,37.4492,0.167969,-0.508789,91.084
4.4720e-03,37.4141,0.542969,-0.242188,90.8594
4.4800e-03,37.8555,0.203125,-0.500977,90.3516
4.4880e-03,37.8789,0.207031,-0.487305,90.3418
4.4960e-03,37.8711,0.65625,-0.194336,90.2734
4.5040e-03,38.2812,1.21484,-0.223633,90.3223
4.5120e-03,37.8945,1.74609,-0.226563,90.1172
4.5200e-03,37.5977,1.82031,-0.202148,90.1172
4.5280e-03,37.9375,2.84766,-0.206055,90.9375
4.5360e-03,37.8789,3.11328,0.00781249,90.2734
4.5440e-03,37.6484,3.37891,-0.185547,90.3125
4.5520e-03,37.6602,2.875,-0.0878906,91.3281
4.5600e-03,38.0312,2.98047,-0.0400391,90.3418
4.5680e-03,37.9219,3.875,-0.15918,90.2344
4.5760e-03,38.0312,7.06641,-0.111328,89.3262
4.5840e-03,38.0625,18.2227,0.106445,89.1699
4.5920e-03,38.0781,37.1836,-0.18457,90.1953
4.6000e-03,38.1406,52.0352,-0.0224609,90.9961
4.6080e-03,37.7109,46.7383,-0.123047,91.0645
4.6160e-03,38.4766,43.6406,0.0625,90.5273
4.6240e-03,38.1406,44.1484,-0.0107422,90.1562
4.6320e-03,38.1523,43.0469,-0.0361328,90.3125
4.6400e-03,38.168,41.7695,-0.121094,90.2344
4.6480e-03,38.1484,41.5312,-0.0458984,90.2344
4.6560e-03,38.168,40.8125,0.0927734,90.3809
4.6640e-03,38.1875,40.2578,-0.0273438,90.332
4.6720e-03,38.1719,41.5625,-0.03125,90.0781
4.6800e-03,38.2148,41.8672,-0.046875,90.1953
4.6880e-03,38.207,40.9648,-0.128906,90
4.6960e-03,38.6367,40.8438,-0.128906,91.1914
4.7040e-03,38.3008,40.7305,0.0507812,90.2344
4.7120e-03,38.2578,40.625,-7.45058e-09,89.8828
4.7200e-03,38.1953,40.1875,0.0605469,90.4395
4.7280e-03,38.5938,40.4062,-0.0605469,90.3125
4.7360e-03,38.3438,39.9844,-0.114258,90.3125
4.7440e-03,38.7188,39.8789,-0.12793,91.3281
4.7520e-03,38.6523,39.8789,-0.125977,91.0547
4.7600e-03,38.7227,39.4141,-0.0605469,90.1953
4.7680e-03,38.3828,39.8242,-0.0439453,90.3711
4.7760e-03,38.3047,39.7812,-0.0332031,90.332
4.7840e-03,38.6719,39.3281,-0.0253906,90.1953
4.7920e-03,38.3555,39.2812,-0.135742,90.2344
4.8000e-03,38.7617,39.668,-0.15332,90.3418
4.8080e-03,38.3984,39.3125,-0.143555,90.2832
4.8160e-03,38.4141,39.2344,-0.151367,91.2598
4.8240e-03,38.6953,39.2383,-0.0634766,90.0781
4.8320e-03,38.8047,39.1875,-0.140625,90.3711
4.8400e-03,38.3789,39.2383,0.0625,91.1719
4.8480e-03,38.3828,39.5469,-0.0527344,91.5137
4.8560e-03,38.7969,39.6133,0.0537109,91.0937
4.8640e-03,38.4258,39.1484,-0.0488281,90.8887
4.8720e-03,38.8789,39.1328,-0.0341797,90.2734
4.8800e-03,38.8008,39.1484,-0.0947266,91.0547
4.8880e-03,38.4023,39.6328,-0.0722656,90.2344
4.8960e-03,38.4531,39.1484,-0.0527344,90.3027
4.9040e-03,38.8711,39.2344,-0.0429688,89.6973
4.9120e-03,38.8945,39.1602,-0.165039,90.0781
4.9200e-03,38.8438,39.1445,-0.0625,90.3027
4.9280e-03,38.8711,39.1641,0.0136719,90.2734
4.9360e-03,38.8789,39.5,0.0742187,90
4.9440e-03,38.4883,39.125,-0.0820313,90.4395
4.9520e-03,38.8398,39.1328,-0.139648,89.1309
4.9600e-03,38.543,39.5625,-0.173828,91.2891
4.9680e-03,38.8672,39.2148,-0.149414,90.3125
4.9760e-03,38.8906,39.5195,0.0419922,90.3711
4.9840e-03,38.9375,39.1914,0.0380859,90.2344
4.9920e-03,38.8789,39.1406,-0.0927734,91.3086
5.0000e-03,38.8711,39.1758,-0.148438,91.2891
5.0080e-03,38.8906,39.1289,-0.154297,89.9219
5.0160e-03,39.2188,39.1992,-0.0556641,91.0547
5.0240e-03,38.8789,39.1328,-0.149414,90.2832
5.0320e-03,38.9375,39.1602,-0.168945,90.3516
5.0400e-03,39.2695,39.1641,-0.183594,90.1953
5.0480e-03,38.4414,39.1289,0.0654297,90.3223
5.0560e-03,39.3242,39.125,-0.137695,91.2109
5.0640e-03,38.8906,39.1172,-0.0292969,91.0156
5.0720e-03,38.8672,39.1328,-0.0263672,90.3418
5.0800e-03,38.875,39.1641,-0.0742188,90.9473
5.0880e-03,38.8594,39.5547,0.0654297,91.0352
5.0960e-03,38.9062,39.1094,-0.0410156,90.3418
5.1040e-03,38.5586,39.125,-0.140625,90.9375
5.1120e-03,38.9375,39.1445,-0.152344,90.3711
5.1200e-03,38.8633,38.5977,-0.140625,89.1895
5.1280e-03,38.8789,38.5312,-0.0390625,90.2734
5.1360e-03,38.9375,37.5156,-0.0380859,90.1953
5.1440e-03,38.9062,37.5391,-0.0673828,90.3809
5.1520e-03,38.8789,37.4141,-0.0390625,90.4492
5.1600e-03,38.8594,37.4297,-0.149414,90.1172
5.1680e-03,38.9102,37.4609,-0.130859,91.1621
5.1760e-03,38.5195,37.4414,0.0556641,90.3223
5.1840e-03,38.8906,36.582,-0.151367,89.1797
5.1920e-03,38.8906,31.9727,-0.0273438,90.2344
5.2000e-03,38.8945,23.1992,-0.124023,90.2734
5.2080e-03,39.3242,6.30859,-0.0263672,89.8437
5.2160e-03,38.8789,3.20703,0.0195312,89.8828
5.2240e-03,38.4102,2.95703,0.03125,90.3223
5.2320e-03,38.8203,2.91016,-0.111328,90.1172
5.2400e-03,38.4883,2.91016,-0.0253906,90.2734
5.2480e-03,38.7852,2.49609,0.169922,89.082
5.2560e-03,38.7969,2.91406,0.00683593,90.3125
5.2640e-03,38.4961,2.92188,0.15332,90.3516
5.2720e-03,38.8516,2.92188,0.214844,90.0391
5.2800e-03,38.7734,2.91406,0.265625,90.1953
5.2880e-03,38.8555,1.80859,0.365234,90.2344
5.2960e-03,38.4219,1.46094,0.285156,90.9668
5.3040e-03,38.8398,1.40625,0.413086,89.3359
5.3120e-03,38.8711,1.38281,0.353516,91.2305
5.3200e-03,38.8125,1.84766,0.326172,90.2246
5.3280e-03,38.9023,1.83203,0.561523,91.3574
5.3360e-03,38.8164,1.84766,0.564453,91.2305
5.3440e-03,38.8594,1.87109,0.420898,90.1562
5.3520e-03,38.8516,1.87109,0.697266,89.9219
5.3600e-03,38.7891,1.47656,0.427734,90.3711
5.3680e-03,38.4648,1.875,0.554687,90.3125
5.3760e-03,38.8516,1.50391,0.572266,90.3613
5.3840e-03,38.7656,1.80859,0.603516,90.3125
5.3920e-03,38.8633,1.77734,0.600586,89.3848
5.4000e-03,38.3945,1.85156,0.706055,90.3125
5.4080e-03,38.8672,1.51953,0.780273,90.3125
5.4160e-03,38.3828,1.39453,0.675781,90.293
5.4240e-03,38.4102,1.82812,0.769531,90.2344
5.4320e-03,38.4258,1.85547,0.771484,90.9277
5.4400e-03,38.8633,1.82422,0.802734,91.2305
5.4480e-03,38.8594,1.44141,0.890625,91.0547
5.4560e-03,38.3906,1.87891,0.964844,91.1035
5.4640e-03,38.8555,1.85547,0.950195,90.3223
5.4720e-03,38.8008,1.44922,0.96875,89.2578
5.4800e-03,38.7969,1.83594,1.06836,90.3125
5.4880e-03,38.7266,1.87109,1.02344,89.1895
5.4960e-03,38.4062,1.87891,1.13477,90.3125
5.5040e-03,38.7852,1.41016,1.03809,90
5.5120e-03,38.7656,1.83203,1.06836,91.25
5.5200e-03,38.8633,2.28125,1.09277,91.25
5.5280e-03,38.8008,1.86328,1.12695,90.2344
5.5360e-03,38.7852,1.85938,1.1377,90.2734
5.5440e-03,38.418,1.49609,1.24219,90.2734
5.5520e-03,38.4023,1.87891,1.14844,90.3125
5.5600e-03,38.6953,1.85156,1.25,90.1562
5.5680e-03,38.7812,1.87891,1.39844,90.9668
5.5760e-03,38.7656,1.85547,1.37012,90.4102
5.5840e-03,38.3125,1.87891,1.24316,90.2539
5.5920e-03,38.7461,1.83594,1.33984,89.9219
5.6000e-03,38.7656,1.87891,1.4668,90.1953
5.6080e-03,38.7344,1.44922,1.37988,91.3672
5.6160e-03,38.3789,1.87891,1.39062,90.1562
5.6240e-03,38.8398,1.80859,1.51562,90.3711
5.6320e-03,38.3672,1.47656,1.54297,89.1895
5.6400e-03,38.707,1.87891,1.63965,89.8437
5.6480e-03,38.7383,1.85156,1.55859,90.3223
5.6560e-03,38.6484,1.84375,1.65918,90.0781
5.6640e-03,38.7305,1.87891,1.66113,90.2344
5.6720e-03,38.3711,1.86328,1.68555,90.3125
5.6800e-03,38.75,1.45703,1.73828,90.3125
5.6880e-03,38.3789,1.89453,1.63086,90.3125
5.6960e-03,38.7188,1.83984,1.77637,91.1035
5.7040e-03,38.3242,1.87109,1.79297,90.1562
5.7120e-03,38.6914,1.87891,1.96484,90.3223
5.7200e-03,38.7695,1.85938,1.8457,89.4629
5.7280e-03,38.2344,1.47656,1.83594,90.1953
5.7360e-03,38.6406,1.87891,1.9375,90.0391
5.7440e-03,38.6719,1.45312,1.97461,90.3223
5.7520e-03,38.2383,1.52734,1.87207,90.1172
5.7600e-03,38.2344,1.85938,2.08496,90.4297
5.7680e-03,38.2656,1.47266,2.03125,90.2344
5.7760e-03,38.6016,1.86719,1.93066,90.2344
5.7840e-03,38.5625,1.875,2.05176,90.3125
5.7920e-03,38.5781,1.47266,2.14258,89.1992
5.8000e-03,38.1836,1.85938,2.02051,89.1895
5.8080e-03,38.5703,1.8125,2.12207,90.1562
5.8160e-03,38.6094,2.22266,2.13379,90.0391
5.8240e-03,38.2344,1.86328,2.12012,90.2734
5.8320e-03,38.5508,1.49609,2.15918,91.1523
5.8400e-03,38.5938,1.875,2.37793,90.9277
5.8480e-03,38.5352,1.84375,2.37402,90.2344
5.8560e-03,38.5625,1.83594,2.40332,90.3027
5.8640e-03,38.1445,1.82812,2.33203,90.166
5.8720e-03,38.125,1.50391,2.4502,90.4199
5.8800e-03,38.1523,1.46875,2.54004,90.1562
5.8880e-03,38.2109,1.87891,2.5752,90.1172
5.8960e-03,38.5781,1.86328,2.28613,90.2539
5.9040e-03,38.1055,1.87891,2.51562,90.1953
5.9120e-03,38.4375,1.50781,2.53906,91.1035
5.9200e-03,38.0469,1.55469,2.56348,91.2109
5.9280e-03,38.1133,1.86719,2.47266,90.2832
5.9360e-03,37.9688,2.23828,2.56641,90.1172
5.9440e-03,38.0312,1.52734,2.59473,90.3125
5.9520e-03,38.0781,1.53516,2.65137,90.2734
5.9600e-03,38.0312,2.28906,2.81836,90.3418
5.9680e-03,37.8906,1.45703,2.67383,90.1953
5.9760e-03,38.3711,1.47266,2.78418,90
5.9840e-03,38.3047,1.86328,2.79102,90.2734
5.9920e-03,37.9219,1.85547,2.72461,91.3965
6.0000e-03,37.8672,1.87891,2.7627,90.3516
6.0080e-03,37.8906,1.82812,2.71875,90.1562
6.0160e-03,37.8555,1.48438,2.88379,90.3125
6.0240e-03,37.8281,1.87109,2.86426,89.8828
6.0320e-03,37.8477,1.87891,3.00391,90.1562
6.0400e-03,37.8945,1.82812,3.01562,90.2734
6.0480e-03,37.8555,1.85938,2.94629,90.2734
6.0560e-03,37.8281,1.83594,3.14453,90.0391
6.0640e-03,37.8086,1.87891,2.91309,90.9766
6.0720e-03,37.75,1.86719,3.10059,90.2344
6.0800e-03,37.8633,1.89062,3.00879,90.1953
6.0880e-03,37.7461,1.87891,3.14062,90.2734
6.0960e-03,37.7539,1.60938,3.20215,90.2344
6.1040e-03,37.3711,1.87891,3.21582,91.0547
6.1120e-03,37.3047,1.88672,3.26172,90.3027
6.1200e-03,37.7422,1.875,3.27344,90.1562
6.1280e-03,37.6094,1.85547,3.26172,90.3516
6.1360e-03,37.25,1.87891,3.41602,90.4297
6.1440e-03,37.2539,1.875,3.32129,91.2305
6.1520e-03,37.2188,1.86328,3.50977,90.1562
6.1600e-03,37.1797,1.55859,3.44238,90.2734
6.1680e-03,37.3359,1.85938,3.47754,91.1914
6.1760e-03,37.2227,1.86328,3.47266,90.8105
6.1840e-03,37.5859,2.30469,3.30273,90.3223
6.1920e-03,37.1367,1.84766,3.61523,91.2891
6.2000e-03,37.1484,1.875,3.6377,90.3125
6.2080e-03,37.1211,1.87891,3.5752,90.4102
6.2160e-03,37.1523,1.83984,3.6582,90.3809
6.2240e-03,36.7617,1.46875,3.58301,90.2734
6.2320e-03,37.1055,1.87891,3.77246,89.248
6.2400e-03,37.1211,1.49609,3.60059,90.3125
6.2480e-03,37.0781,1.52734,3.86328,90.3125
6.2560e-03,36.9219,2.24609,3.74219,90.1172
6.2640e-03,37.3555,1.87109,3.7832,90.1562
6.2720e-03,36.9531,1.90625,3.71387,90.2344
6.2800e-03,36.8633,1.51562,3.78125,90.3516
6.2880e-03,37.2188,1.95312,3.79687,90.3223
6.2960e-03,36.8438,1.87891,3.94531,91.0742
6.3040e-03,36.4648,1.47266,3.85254,90.2734
6.3120e-03,36.4375,1.89453,3.85742,90.3125
6.3200e-03,36.3867,1.82812,3.88574,90.2734
6.3280e-03,36.7539,1.89062,3.99609,90.1953
6.3360e-03,36.7891,1.53906,4.01465,90.2734
6.3440e-03,36.6875,1.96875,4.04395,91.0937
6.3520e-03,36.7383,2.24609,4.05566,90.918
6.3600e-03,36.6562,1.51562,4.18457,89.1113
6.3680e-03,36.6562,1.87891,4.06348,91.4258
6.3760e-03,36.3555,1.89062,4.09766,90.3125
6.3840e-03,36.1445,1.83594,4.22559,89.2383
6.3920e-03,36.5469,1.87891,4.23242,90.2734
6.4000e-03,36.1602,1.89453,4.22363,90
6.4080e-03,36.5469,1.85547,4.25391,90.2246
6.4160e-03,36.1133,1.87891,4.38477,89.9609
6.4240e-03,36.125,1.98438,4.28906,90.0781
6.4320e-03,36.0781,1.86719,4.4043,90.0781
6.4400e-03,36.0625,1.87891,4.45605,90.1562
6.4480e-03,36.0312,1.86328,4.33789,89.3457
6.4560e-03,36.3516,1.86719,4.42969,91.0352
6.4640e-03,35.5391,1.51953,4.37793,89.2871
6.4720e-03,35.4727,1.92188,4.4668,89.3652
6.4800e-03,35.8359,1.55859,4.41113,91.2793
6.4880e-03,35.832,1.86719,4.51172,90.3418
6.4960e-03,35.4258,1.53516,4.52734,90.2734
6.5040e-03,35.3984,1.85156,4.54297,91.2793
6.5120e-03,35.6758,1.95312,4.44141,90.332
6.5200e-03,35.7656,1.87891,4.59863,90.3516
6.5280e-03,35.3438,1.95312,4.71582,91.0742
6.5360e-03,35.6172,1.49609,4.69727,89.1504
6.5440e-03,35.6562,1.84766,4.72754,90.2734
6.5520e-03,35.582,1.85156,4.87012,90.1953
6.5600e-03,35.2148,1.87891,4.64941,90.1953
6.5680e-03,35.5312,1.9375,4.67773,90.4297
6.5760e-03,35.1172,1.83984,4.9043,90.3223
6.5840e-03,35.4844,1.87891,4.72656,90.2734
6.5920e-03,35.0781,2.23828,5.00781,90
6.6000e-03,34.9062,1.85156,4.92383,91.1719
6.6080e-03,35.3008,1.87891,4.85156,90.1172
6.6160e-03,34.8555,1.92188,4.94922,90.1172
6.6240e-03,34.9062,1.54688,4.90527,91.1523
6.6320e-03,34.8164,1.86719,4.98437,91.0449
6.6400e-03,34.7461,1.86328,5.06738,90.9082
6.6480e-03,34.7812,1.90625,5.11719,91.2305
6.6560e-03,34.3711,1.90625,4.94238,90.3125
6.6640e-03,34.6445,1.86328,5.16797,90.2734
6.6720e-03,34.3711,1.89062,5.0791,90.332
6.6800e-03,34.2227,1.95312,5.10937,90.2734
6.6880e-03,34.5469,1.51953,5.00488,90.3906
6.6960e-03,34.5781,1.92188,5.12695,90.332
6.7040e-03,34.5312,1.51953,5.24609,91.1328
6.7120e-03,34.1016,1.51172,5.26562,90.3418
6.7200e-03,34.1133,1.46094,5.36621,89.9219
6.7280e-03,34.4609,1.91016,5.28613,90.3125
6.7360e-03,34.125,1.92188,5.48535,90.3418
6.7440e-03,33.9375,1.87891,5.33008,90.2344
6.7520e-03,33.8984,1.89062,5.33105,89.1895
6.7600e-03,33.9531,1.87891,5.41797,89.2969
6.7680e-03,33.8984,1.98438,5.33789,90.293
6.7760e-03,33.8281,1.92188,5.47754,90.2734
6.7840e-03,33.7539,1.89062,5.46973,90.2344
6.7920e-03,33.75,1.52734,5.59668,90.1953
6.8000e-03,33.2773,1.87891,5.51562,91.3672
6.8080e-03,33.7148,1.9375,5.53125,90.3711
6.8160e-03,33.332,2.31641,5.64355,90.3516
6.8240e-03,33.5703,1.86328,5.46094,90.9766
6.8320e-03,33.5469,1.87109,5.59473,91.084
6.8400e-03,33.1914,1.54297,5.69824,90.3223
6.8480e-03,33.5078,1.52734,5.58984,91.2695
6.8560e-03,33.5391,1.875,5.70117,90.1953
6.8640e-03,33.0781,1.89062,5.72852,91.1523
6.8720e-03,33.0625,1.86719,5.83887,90.9277
6.8800e-03,32.8789,1.92188,5.87793,90.3711
6.8880e-03,33,1.87891,5.79395,90.3613
6.8960e-03,32.8672,1.96875,5.70508,89.2187
6.9040e-03,32.8789,1.89062,5.93164,90.2734
6.9120e-03,32.8203,1.89453,5.92187,89.1992
6.9200e-03,32.8398,1.89062,5.84668,90
6.9280e-03,32.7695,1.86328,5.93457,89.1211
6.9360e-03,32.3906,1.92188,6.08203,90.1953
6.9440e-03,32.3125,1.90625,5.98047,90.3418
6.9520e-03,32.2812,2.3125,5.87012,90.2344
6.9600e-03,32.1484,1.875,5.79297,89.3359
6.9680e-03,32.2266,1.9375,5.93945,89.2969
6.9760e-03,32.6133,1.90625,5.99609,90.3613
6.9840e-03,32.5703,1.9375,6.12305,90.1953
6.9920e-03,32.5,1.9375,6.15039,91.2988
7.0000e-03,32.5078,1.89453,6.05176,89.1895
7.0080e-03,32.457,1.90625,6.08398,90.3613
7.0160e-03,32.4297,1.90625,6.21582,90.3125
7.0240e-03,32.0781,1.9375,6.13965,90.1562
7.0320e-03,31.9531,2.30469,6.31445,90.9766
7.0400e-03,31.9531,1.9375,6.14355,90.3125
7.0480e-03,32.3164,1.89453,6.25781,89.0918
7.0560e-03,31.8633,1.57422,6.24219,89.1309
7.0640e-03,31.8086,1.85156,6.36719,90.3809
7.0720e-03,31.7773,1.875,6.38867,90.2344
7.0800e-03,31.3711,1.87891,6.22754,90.3125
7.0880e-03,31.7852,1.92188,6.3457,90.3516
7.0960e-03,31.6172,1.95312,6.43066,90.1562
7.1040e-03,31.6133,1.92188,6.36035,90.5371
7.1120e-03,31.2578,1.95312,6.35742,90
7.1200e-03,31.1914,1.87891,6.35937,90.3223
7.1280e-03,31.125,1.86328,6.51562,90.3125
7.1360e-03,31.0781,1.87891,6.52344,91.1133
7.1440e-03,31.4648,1.83203,6.51953,90.2734
7.1520e-03,31,1.87891,6.54004,90.1172
7.1600e-03,31.4062,1.89062,6.64258,90.1562
7.1680e-03,30.6133,1.9375,6.5791,90.1953
7.1760e-03,30.6172,1.59766,6.58105,90.3125
7.1840e-03,30.9062,2.22656,6.70996,89.8437
7.1920e-03,30.7969,1.87891,6.72266,91.1523
7.2000e-03,30.7852,1.87109,6.56348,90.9473
7.2080e-03,30.7227,1.89062,6.62207,89.3164
7.2160e-03,30.7383,1.98438,6.73828,90.1562
7.2240e-03,30.7695,1.54688,6.78125,90.3516
7.2320e-03,30.6094,1.62109,6.64355,91.0352
7.2400e-03,30.1875,1.96875,6.87988,90.3809
7.2480e-03,30.5898,1.90625,6.88672,90.3125
7.2560e-03,30.582,1.90625,6.9082,90.1172
7.2640e-03,30.1328,2.32812,6.87891,90.1953
7.2720e-03,30.125,1.89453,6.93945,90.2832
7.2800e-03,30.1133,1.90625,6.84863,90.1562
7.2880e-03,29.9844,1.9375,6.8418,89.9609
7.2960e-03,30.0312,1.95312,6.96973,89.9219
7.3040e-03,29.9375,1.90625,6.9082,91.1523
7.3120e-03,30.2734,1.87891,7.07324,90.1172
7.3200e-03,29.8516,2,6.89062,91.0547
7.3280e-03,29.8281,1.96875,6.99707,91.2891
7.3360e-03,29.8789,1.89062,7.12891,90.2734
7.3440e-03,29.7852,1.91016,7.02734,90
7.3520e-03,29.3438,1.96875,7.06055,90.1953
7.3600e-03,29.6484,1.87891,7.06152,90.3125
7.3680e-03,29.6211,1.87891,7.37793,90.3125
7.3760e-03,29.2578,1.9375,7.20703,90.0391
7.3840e-03,29.2578,1.87891,7.09961,91.1328
7.3920e-03,29.125,1.9375,7.18164,91.2207
7.4000e-03,29.125,1.95312,7.21973,90.1172
7.4080e-03,29.1602,1.92188,7.16797,90.3516
7.4160e-03,29.0469,1.9375,7.36133,91.0937
7.4240e-03,29.4766,1.90625,7.28906,91.1914
7.4320e-03,29.0156,1.87891,7.29492,90.1953
7.4400e-03,28.8633,1.9375,7.31445,90.332
7.4480e-03,28.9062,1.87891,7.42187,90.2734
7.4560e-03,28.8672,1.87891,7.33398,90.2734
7.4640e-03,28.8555,1.95312,7.44141,90.332
7.4720e-03,29.1094,1.98438,7.44629,90.3906
7.4800e-03,28.7383,1.89062,7.35645,90.3516
7.4880e-03,28.7695,1.54297,7.34863,90.2734
7.4960e-03,28.7344,1.90625,7.51172,90.1562
7.5040e-03,28.6172,1.95312,7.58496,90.8301
7.5120e-03,28.5469,1.90625,7.56543,90.2637
7.5200e-03,28.1602,1.875,7.41211,90.2734
7.5280e-03,28.5391,1.98438,7.53711,90.0781
7.5360e-03,28.1406,1.90625,7.63379,90.0781
7.5440e-03,28.0469,1.9375,7.64844,90.293
7.5520e-03,28.0781,1.92188,7.73047,91.2305
7.5600e-03,27.9531,1.89062,7.57617,90.957
7.5680e-03,27.9375,1.9375,7.7002,90.3418
7.5760e-03,27.8906,1.87891,7.67773,90.0781
7.5840e-03,27.8633,2,7.69922,90.3125
7.5920e-03,27.8789,1.92188,7.63086,90
7.6000e-03,27.7656,2.35547,7.72656,89.2578
7.6080e-03,27.8047,1.84766,7.72656,91.123
7.6160e-03,27.3711,1.90625,7.8418,90.3223
7.6240e-03,27.3555,1.89062,7.73828,90.3613
7.6320e-03,27.6523,1.95312,7.76953,89.2383
7.6400e-03,27.582,1.90625,7.72363,90.3516
7.6480e-03,27.1484,1.90625,7.7959,90.2734
7.6560e-03,27.1367,1.5,7.87207,89.2285
7.6640e-03,27.0938,1.87109,7.80273,91.1035
7.6720e-03,27.0625,1.91016,7.92383,90.332
7.6800e-03,27,1.98438,7.85645,90.0781
7.6880e-03,26.9062,1.87891,7.93359,90.3223
7.6960e-03,26.9844,1.95312,8.07324,91.1523
7.7040e-03,26.9062,1.87891,7.97266,90.1953
7.7120e-03,26.8398,1.95312,8.03809,90.0781
7.7200e-03,26.8594,1.87891,8.09961,90.2734
7.7280e-03,26.8047,1.87891,8.04785,90.3223
7.7360e-03,26.3555,1.98438,8.02734,90.1562
7.7440e-03,26.2734,1.61719,8.02051,90.1562
7.7520e-03,26.2305,1.87891,8.15625,90.2734
7.7600e-03,26.6406,1.95312,8.16016,91.1719
7.7680e-03,26.1406,1.95312,8.20117,90.3516
7.7760e-03,26.1875,1.92188,8.11328,91.0645
7.7840e-03,26.5625,1.875,8.17383,91.1035
7.7920e-03,26.4258,1.9375,8.20605,90.1562
7.8000e-03,26.3906,1.58984,8.20117,90.2734
7.8080e-03,25.9062,1.92188,8.32129,90.4004
7.8160e-03,25.8789,1.89453,8.20703,90.1562
7.8240e-03,25.8594,1.89453,8.25391,90.3711
7.8320e-03,25.8242,1.92188,8.18457,90.4004
7.8400e-03,25.7383,2,8.17383,90.2344
7.8480e-03,25.6914,1.98438,8.29687,90.2344
7.8560e-03,25.6836,1.9375,8.41113,90.957
7.8640e-03,25.5859,1.95312,8.18945,90.1953
7.8720e-03,25.6016,2.03125,8.30859,90.1953
7.8800e-03,25.6172,1.95312,8.46484,90.2734
7.8880e-03,25.4844,1.98438,8.3252,90.3516
7.8960e-03,24.7344,1.98438,8.3457,90.3125
7.9040e-03,24.9688,1.89453,8.44141,89.248
7.9120e-03,24.9375,1.9375,8.29785,90.2344
7.9200e-03,24.9375,1.87891,8.4668,91.2109
7.9280e-03,24.8789,1.53516,8.38965,90.3516
7.9360e-03,24.5273,1.92188,8.38867,90.2344
7.9440e-03,24.832,1.62109,8.47461,89.9609
7.9520e-03,24.8398,1.89062,8.62695,90.3516
7.9600e-03,24.7852,1.96875,8.61816,90.3613
7.9680e-03,24.2852,1.64453,8.54492,89.9316
7.9760e-03,24.2461,2.35938,8.63965,90.3125
7.9840e-03,24.1914,1.90625,8.71777,90.2344
7.9920e-03,24.125,1.92188,8.79395,90.2637
8.0000e-03,24.5742,1.92188,8.5498,90
8.0080e-03,24.457,2,8.76953,90.2734
8.0160e-03,24.0781,1.92188,8.58594,89.3066
8.0240e-03,24.3789,1.9375,8.70605,90.1953
8.0320e-03,23.9062,1.9375,8.48535,89.7656
8.0400e-03,24.3203,1.90625,8.72363,91.2012
8.0480e-03,23.8789,1.9375,8.62207,90.332
8.0560e-03,23.8125,1.55859,8.75,91.3477
8.0640e-03,23.3867,2,8.76172,91.0742
8.0720e-03,23.6914,2,8.72363,90.3516
8.0800e-03,23.6094,1.59375,8.88965,90.2734
8.0880e-03,23.2305,1.95312,8.78223,90.1953
8.0960e-03,23.1836,1.64062,8.67773,90.1562
8.1040e-03,23.125,1.9375,8.7832,90.2734
8.1120e-03,23.0469,1.9375,8.78711,90.332
8.1200e-03,23,1.98438,8.75977,90.1953
8.1280e-03,23.0156,2.34766,8.95508,90
8.1360e-03,23.2305,1.92188,8.73535,89.9219
8.1440e-03,22.8516,1.98438,8.94531,90.9766
8.1520e-03,22.793,2.3125,8.85645,91.1426
8.1600e-03,22.4023,1.9375,8.95996,91.0449
8.1680e-03,22.375,1.98438,8.97754,90.1172
8.1760e-03,22.2422,2.01562,8.87305,90.2734
8.1840e-03,22.2305,1.95312,8.98828,90
8.1920e-03,22.6016,2,9.02148,91.0742
8.2000e-03,22.1094,2.04688,9.02832,90.3125
8.2080e-03,22.4688,1.9375,9.11621,90.2344
8.2160e-03,22.1094,1.95312,9.02734,90.2734
8.2240e-03,21.9531,2.03125,9.02734,90.1562
8.2320e-03,21.8633,1.9375,9.05664,90.3809
8.2400e-03,21.5742,1.54688,9.14844,90.0781
8.2480e-03,21.8555,1.9375,9.06543,89.9219
8.2560e-03,21.8125,1.57422,9.05371,90.332
8.2640e-03,21.7305,1.55078,9.19336,90.3125
8.2720e-03,21.3828,1.61328,9.2168,90.4102
8.2800e-03,21.3281,1.89453,9.08105,89.8047
8.2880e-03,21.2188,1.95312,9.11621,90.0391
8.2960e-03,21.5977,1.95312,9.22363,90.3125
8.3040e-03,21.1406,1.98438,9.32031,89.1406
8.3120e-03,21.4844,1.95312,9.26172,90.2344
8.3200e-03,21.4375,1.90625,9.34473,90.2344
8.3280e-03,20.9531,1.85547,9.25684,91.0645
8.3360e-03,20.9375,1.87109,9.23437,90.3223
8.3440e-03,20.8516,2.01562,9.26953,89.248
8.3520e-03,20.8516,1.98438,9.27051,90.1953
8.3600e-03,20.4102,1.87891,9.40625,89.2871
8.3680e-03,20.375,1.87891,9.28906,89.1602
8.3760e-03,20.3438,2,9.39453,90.1953
8.3840e-03,20.6211,1.9375,9.39551,90.2148
8.3920e-03,20.5781,1.59766,9.41016,90.1953
